Date,Departure Airport,Departure Airport Rating (out of 10),Departure Airport On Time Rating (out of 10),Departure Airport Service Rating (out of 10),Arrival Airport,Arrival Airport Rating (out of 10),Arrival Airport On Time Rating (out of 10),Arrival Airport Service Rating (out of 10),Airplane Type,Expected Departure Time,Departure Time,Departure Delay,Duration,Expected Arrival Time,Arrival Time,Arrival Time Delay,Carrier,Carrier Rating (out of 10),Carrier Market Share (out of 100),Carrier Load Factor (out of 100),Carrier On Time Performance Rating (out of 100),totalSnow_cm,DewPointC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
18-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,05:45,05:53,00:08:00,02:09,07:55,08:02,00:07:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
18-07-2018,BLR,,,,BOM,7.29,6.2,9,,06:45,07:04,00:19:00,01:32,08:35,08:36,00:01:00,Air India,6.6,12,80.75,70.3,0,18,33,77,76,0,1008,22,10,263,25
18-07-2018,CCU,,,,DEL,7.99,7.3,9.1,,06:50,07:03,00:13:00,01:51,09:10,08:54,-0:16:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
18-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:43,00:38:00,00:00,09:10,09:43,00:33:00,Air India,6.6,12,80.75,70.3,0,22,10,34,40,0,996,37,10,78,9
18-07-2018,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:18,00:08:00,02:32,08:55,08:49,-0:06:00,Air India,6.6,12,80.75,70.3,0,18,33,77,76,0,1008,22,10,263,25
18-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:35,07:48,00:13:00,02:01,10:30,09:49,-0:41:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
18-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,04:55,05:06,00:11:00,02:19,07:45,07:25,-0:20:00,Air Asia,7.4,4,86,89.1,0,18,33,77,76,0,1008,22,10,263,25
18-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,05:40,05:50,00:10:00,01:59,07:55,07:49,-0:06:00,Go Air,7.2,8.8,93.3,91.8,0,22,10,34,40,0,996,37,10,78,9
19-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,06:05,06:21,00:16:00,01:51,08:35,08:12,-0:23:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
19-07-2018,BLR,,,,BOM,7.29,6.2,9,A20N,05:00,05:02,00:02:00,01:14,06:50,06:16,-0:34:00,Indigo,7.9,39.7,90.9,87.4,0,17,35,29,50,0,1006,29,10,273,31
19-07-2018,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,06:04,00:09:00,02:24,08:35,08:28,-0:07:00,Spicejet,6.8,13.1,93.9,74.7,0,17,35,29,50,0,1006,29,10,273,31
19-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,07:10,07:25,00:15:00,02:06,09:20,09:30,00:10:00,Vistara,9.2,3.6,81.8,89,0,24,9,19,59,0,997,32,10,301,8
19-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:05,07:12,00:07:00,01:55,09:25,09:07,-0:18:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
19-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,07:00,07:18,00:18:00,02:31,09:40,09:49,00:09:00,Vistara,9.2,3.6,81.8,89,0,17,35,29,50,0,1006,29,10,273,31
19-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,05:05,05:09,00:04:00,01:56,07:10,07:05,-0:05:00,Indigo,7.9,39.7,90.9,87.4,0,24,9,19,59,0,997,32,10,301,8
19-07-2018,CCU,,,,DEL,7.99,7.3,9.1,B738,07:50,08:16,00:26:00,02:17,10:20,10:33,00:13:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
19-07-2018,BLR,,,,BOM,7.29,6.2,9,A320,05:45,05:51,00:06:00,01:24,07:20,07:14,-0:06:00,Go Air,7.2,8.8,93.3,91.8,0,17,35,29,50,0,1006,29,10,273,31
19-07-2018,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:27,00:17:00,02:30,08:55,08:58,00:03:00,Air India,6.6,12,80.75,70.3,0,17,35,29,50,0,1006,29,10,273,31
19-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,05:45,05:47,00:02:00,01:58,07:55,07:44,-0:11:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
19-07-2018,BLR,,,,BOM,7.29,6.2,9,,06:45,06:57,00:12:00,01:16,08:35,08:13,-0:22:00,Air India,6.6,12,80.75,70.3,0,17,35,29,50,0,1006,29,10,273,31
19-07-2018,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,,07:00,07:18,00:18:00,01:52,09:05,09:10,00:05:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
19-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:22,00:17:00,00:00,09:10,09:21,00:11:00,Air India,6.6,12,80.75,70.3,0,24,9,19,59,0,997,32,10,301,8
19-07-2018,CCU,,,,DEL,7.99,7.3,9.1,,06:50,06:57,00:07:00,02:04,09:10,09:01,-0:09:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
19-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:35,07:50,00:15:00,02:08,10:30,09:57,-0:33:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
19-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,04:55,05:17,00:22:00,02:20,07:45,07:38,-0:07:00,Air Asia,7.4,4,86,89.1,0,17,35,29,50,0,1006,29,10,273,31
19-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,05:40,05:51,00:11:00,01:53,07:55,07:44,-0:11:00,Go Air,7.2,8.8,93.3,91.8,0,24,9,19,59,0,997,32,10,301,8
20-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,07:10,07:29,00:19:00,01:54,09:20,09:23,00:03:00,Vistara,9.2,3.6,81.8,89,0,23,7,29,56,0,996,32,10,225,6
20-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,07:00,07:08,00:08:00,02:25,09:40,09:33,-0:07:00,Vistara,9.2,3.6,81.8,89,0,18,39,78,78,0,1007,22,10,263,27
20-07-2018,CCU,,,,DEL,7.99,7.3,9.1,B738,07:50,08:13,00:23:00,01:54,10:20,10:07,-0:13:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
20-07-2018,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,05:51,-0:04:00,02:14,08:35,08:06,-0:29:00,Spicejet,6.8,13.1,93.9,74.7,0,18,39,78,78,0,1007,22,10,263,27
20-07-2018,BLR,,,,BOM,7.29,6.2,9,A20N,05:00,04:55,-0:05:00,01:15,06:50,06:09,-0:41:00,Indigo,7.9,39.7,90.9,87.4,0,18,39,78,78,0,1007,22,10,263,27
20-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,06:05,06:30,00:25:00,01:49,08:35,08:18,-0:17:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
20-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,05:05,05:19,00:14:00,01:51,07:10,07:09,-0:01:00,Indigo,7.9,39.7,90.9,87.4,0,23,7,29,56,0,996,32,10,225,6
20-07-2018,BLR,,,,BOM,7.29,6.2,9,A20N,05:45,06:23,00:38:00,01:18,07:20,07:41,00:21:00,Go Air,7.2,8.8,93.3,91.8,0,18,39,78,78,0,1007,22,10,263,27
20-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:05,07:11,00:06:00,01:46,09:25,08:57,-0:28:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
20-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,05:40,06:01,00:21:00,01:55,07:55,07:57,00:02:00,Go Air,7.2,8.8,93.3,91.8,0,23,7,29,56,0,996,32,10,225,6
20-07-2018,BLR,,,,BOM,7.29,6.2,9,,06:45,07:06,00:21:00,01:29,08:35,08:35,00:00:00,Air India,6.6,12,80.75,70.3,0,18,39,78,78,0,1007,22,10,263,27
20-07-2018,CCU,,,,DEL,7.99,7.3,9.1,,06:50,06:52,00:02:00,01:47,09:10,08:39,-0:31:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
20-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:23,00:18:00,01:51,09:10,09:14,00:04:00,Air India,6.6,12,80.75,70.3,0,23,7,29,56,0,996,32,10,225,6
20-07-2018,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:27,00:17:00,02:19,08:55,08:46,-0:09:00,Air India,6.6,12,80.75,70.3,0,18,39,78,78,0,1007,22,10,263,27
20-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:35,08:01,00:26:00,01:58,10:30,09:58,-0:32:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
20-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,04:55,05:28,00:33:00,02:17,07:45,07:45,00:00:00,Air Asia,7.4,4,86,89.1,0,18,39,78,78,0,1007,22,10,263,27
20-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,05:45,05:48,00:03:00,01:44,07:55,07:32,-0:23:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
21-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,07:10,07:34,00:24:00,01:48,09:20,09:22,00:02:00,Vistara,9.2,3.6,81.8,89,0,25,8,56,71,0,997,31,10,145,7
21-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:05,07:15,00:10:00,01:56,09:25,09:11,-0:14:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
21-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,07:00,07:11,00:11:00,02:14,09:40,09:25,-0:15:00,Vistara,9.2,3.6,81.8,89,0,18,34,40,71,0,1010,23,10,263,26
21-07-2018,CCU,,,,DEL,7.99,7.3,9.1,B738,07:50,08:28,00:38:00,01:43,10:20,10:11,-0:09:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
21-07-2018,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,05:56,00:01:00,02:26,08:35,08:21,-0:14:00,Spicejet,6.8,13.1,93.9,74.7,0,18,34,40,71,0,1010,23,10,263,26
21-07-2018,BLR,,,,BOM,7.29,6.2,9,A20N,05:00,04:59,-0:01:00,01:16,06:50,06:15,-0:35:00,Indigo,7.9,39.7,90.9,87.4,0,18,34,40,71,0,1010,23,10,263,26
21-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,06:05,06:29,00:24:00,01:46,08:35,08:16,-0:19:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
21-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,05:05,05:58,00:53:00,01:51,07:10,07:48,00:38:00,Indigo,7.9,39.7,90.9,87.4,0,25,8,56,71,0,997,31,10,145,7
21-07-2018,BLR,,,,BOM,7.29,6.2,9,A320,05:45,05:42,-0:03:00,01:18,07:20,07:00,-0:20:00,Go Air,7.2,8.8,93.3,91.8,0,18,34,40,71,0,1010,23,10,263,26
21-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,05:40,06:03,00:23:00,01:51,07:55,07:55,00:00:00,Go Air,7.2,8.8,93.3,91.8,0,25,8,56,71,0,997,31,10,145,7
21-07-2018,BLR,,,,BOM,7.29,6.2,9,,06:45,07:43,00:58:00,01:29,08:35,09:13,00:38:00,Air India,6.6,12,80.75,70.3,0,18,34,40,71,0,1010,23,10,263,26
21-07-2018,CCU,,,,DEL,7.99,7.3,9.1,,06:50,06:56,00:06:00,01:50,09:10,08:46,-0:24:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
21-07-2018,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,,07:00,07:10,00:10:00,01:57,09:05,09:06,00:01:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
21-07-2018,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:31,00:21:00,02:19,08:55,08:50,-0:05:00,Air India,6.6,12,80.75,70.3,0,18,34,40,71,0,1010,23,10,263,26
21-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:35,08:00,00:25:00,01:51,10:30,09:51,-0:39:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
21-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,04:55,05:19,00:24:00,02:15,07:45,07:33,-0:12:00,Air Asia,7.4,4,86,89.1,0,18,34,40,71,0,1010,23,10,263,26
21-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,05:45,05:55,00:10:00,01:46,07:55,07:41,-0:14:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
22-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,06:05,06:29,00:24:00,01:51,08:35,08:20,-0:15:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
22-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:05,07:10,00:05:00,00:00,09:20,09:10,-0:10:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
22-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,07:00,07:08,00:08:00,02:27,09:40,09:35,-0:05:00,Vistara,9.2,3.6,81.8,89,0,18,33,51,78,0,1009,22,10,258,23
22-07-2018,CCU,,,,DEL,7.99,7.3,9.1,B738,07:50,08:13,00:23:00,02:02,10:20,10:15,-0:05:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
22-07-2018,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,06:11,00:16:00,02:32,08:35,08:43,00:08:00,Spicejet,6.8,13.1,93.9,74.7,0,18,33,51,78,0,1009,22,10,258,23
22-07-2018,BLR,,,,BOM,7.29,6.2,9,A20N,05:00,04:54,-0:06:00,01:14,06:50,06:08,-0:42:00,Indigo,7.9,39.7,90.9,87.4,0,18,33,51,78,0,1009,22,10,258,23
22-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,05:05,05:09,00:04:00,01:50,07:10,06:59,-0:11:00,Indigo,7.9,39.7,90.9,87.4,0,25,9,100,75,0,997,29,10,115,8
22-07-2018,BLR,,,,BOM,7.29,6.2,9,A320,05:45,05:31,-0:14:00,01:27,07:20,06:58,-0:22:00,Go Air,7.2,8.8,93.3,91.8,0,18,33,51,78,0,1009,22,10,258,23
22-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,07:10,07:26,00:16:00,00:00,09:20,09:27,00:07:00,Vistara,9.2,3.6,81.8,89,0,25,9,100,75,0,997,29,10,115,8
22-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A20N,05:45,05:55,00:10:00,00:00,07:55,07:55,00:00:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
22-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,04:55,05:18,00:23:00,02:19,07:45,07:37,-0:08:00,Air Asia,7.4,4,86,89.1,0,18,33,51,78,0,1009,22,10,258,23
22-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:35,07:48,00:13:00,01:59,10:30,09:47,-0:43:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
22-07-2018,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:14,00:04:00,02:25,08:55,08:39,-0:16:00,Air India,6.6,12,80.75,70.3,0,18,33,51,78,0,1009,22,10,258,23
22-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,05:40,05:58,00:18:00,01:55,07:55,07:53,-0:02:00,Go Air,7.2,8.8,93.3,91.8,0,25,9,100,75,0,997,29,10,115,8
22-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:14,00:09:00,01:58,09:10,09:12,00:02:00,Air India,6.6,12,80.75,70.3,0,25,9,100,75,0,997,29,10,115,8
22-07-2018,BLR,,,,BOM,7.29,6.2,9,,06:45,06:56,00:11:00,01:28,08:35,08:25,-0:10:00,Air India,6.6,12,80.75,70.3,0,18,33,51,78,0,1009,22,10,258,23
22-07-2018,CCU,,,,DEL,7.99,7.3,9.1,,06:50,06:58,00:08:00,00:00,09:10,08:58,-0:12:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
23-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,07:10,07:30,00:20:00,01:57,09:20,09:27,00:07:00,Vistara,9.2,3.6,81.8,89,0,23,19,50,46,0,996,36,10,141,13
23-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:05,07:11,00:06:00,02:07,09:20,09:18,-0:02:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
23-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,07:00,07:09,00:09:00,02:18,09:40,09:27,-0:13:00,Vistara,9.2,3.6,81.8,89,0,18,28,31,63,0,1006,26,10,269,24
23-07-2018,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,05:55,00:00:00,02:16,08:35,08:11,-0:24:00,Spicejet,6.8,13.1,93.9,74.7,0,18,28,31,63,0,1006,26,10,269,24
23-07-2018,BLR,,,,BOM,7.29,6.2,9,A20N,05:00,05:00,00:00:00,01:18,06:50,06:18,-0:32:00,Indigo,7.9,39.7,90.9,87.4,0,18,28,31,63,0,1006,26,10,269,24
23-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,05:05,05:08,00:03:00,01:48,07:10,06:56,-0:14:00,Indigo,7.9,39.7,90.9,87.4,0,23,19,50,46,0,996,36,10,141,13
23-07-2018,BLR,,,,BOM,7.29,6.2,9,A320,05:45,05:47,00:02:00,01:19,07:20,07:06,-0:14:00,Go Air,7.2,8.8,93.3,91.8,0,18,28,31,63,0,1006,26,10,269,24
23-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,06:05,06:31,00:26:00,01:47,08:35,08:17,-0:18:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
23-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,05:40,06:07,00:27:00,01:53,07:55,08:00,00:05:00,Go Air,7.2,8.8,93.3,91.8,0,23,19,50,46,0,996,36,10,141,13
23-07-2018,BLR,,,,BOM,7.29,6.2,9,,06:45,06:52,00:07:00,01:16,08:35,08:08,-0:27:00,Air India,6.6,12,80.75,70.3,0,18,28,31,63,0,1006,26,10,269,24
23-07-2018,CCU,,,,DEL,7.99,7.3,9.1,,06:50,06:58,00:08:00,01:57,09:10,08:54,-0:16:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
23-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:19,00:14:00,00:00,09:10,09:19,00:09:00,Air India,6.6,12,80.75,70.3,0,23,19,50,46,0,996,36,10,141,13
23-07-2018,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:12,00:02:00,02:25,08:55,08:38,-0:17:00,Air India,6.6,12,80.75,70.3,0,18,28,31,63,0,1006,26,10,269,24
23-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:35,07:55,00:20:00,02:08,10:30,10:03,-0:27:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
23-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,05:10,05:18,00:08:00,02:16,07:45,07:34,-0:11:00,Air Asia,7.4,4,86,89.1,0,18,28,31,63,0,1006,26,10,269,24
23-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,05:45,06:06,00:21:00,01:46,07:55,07:51,-0:04:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
24-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,07:10,07:32,00:22:00,01:56,09:20,09:28,00:08:00,Vistara,9.2,3.6,81.8,89,0,24,5,43,58,0.1,997,33,9,188,4
24-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:05,07:09,00:04:00,01:57,09:20,09:06,-0:14:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
24-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,07:00,07:08,00:08:00,02:32,09:40,09:41,00:01:00,Vistara,9.2,3.6,81.8,89,0,18,23,34,83,0,1009,21,10,259,16
24-07-2018,CCU,,,,DEL,7.99,7.3,9.1,B738,07:50,08:29,00:39:00,02:12,10:20,10:40,00:20:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
24-07-2018,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,06:02,00:07:00,02:22,08:35,08:25,-0:10:00,Spicejet,6.8,13.1,93.9,74.7,0,18,23,34,83,0,1009,21,10,259,16
24-07-2018,BLR,,,,BOM,7.29,6.2,9,A20N,05:00,04:59,-0:01:00,01:10,06:50,06:09,-0:41:00,Indigo,7.9,39.7,90.9,87.4,0,18,23,34,83,0,1009,21,10,259,16
24-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,05:05,05:12,00:07:00,01:51,07:10,07:03,-0:07:00,Indigo,7.9,39.7,90.9,87.4,0,24,5,43,58,0.1,997,33,9,188,4
24-07-2018,BLR,,,,BOM,7.29,6.2,9,A20N,05:45,05:44,-0:01:00,01:21,07:20,07:06,-0:14:00,Go Air,7.2,8.8,93.3,91.8,0,18,23,34,83,0,1009,21,10,259,16
24-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,05:40,05:53,00:13:00,02:01,07:55,07:54,-0:01:00,Go Air,7.2,8.8,93.3,91.8,0,24,5,43,58,0.1,997,33,9,188,4
24-07-2018,BLR,,,,BOM,7.29,6.2,9,,06:45,06:44,-0:01:00,01:20,08:35,08:05,-0:30:00,Air India,6.6,12,80.75,70.3,0,18,23,34,83,0,1009,21,10,259,16
24-07-2018,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,,07:00,07:12,00:12:00,01:38,09:05,08:51,-0:14:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
24-07-2018,CCU,,,,DEL,7.99,7.3,9.1,,06:50,07:01,00:11:00,01:56,09:10,08:57,-0:13:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
24-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:20,00:15:00,01:58,09:10,09:18,00:08:00,Air India,6.6,12,80.75,70.3,0,24,5,43,58,0.1,997,33,9,188,4
24-07-2018,BLR,,,,DEL,7.99,7.3,9.1,,05:45,05:52,00:07:00,02:28,08:45,08:20,-0:25:00,Air India,6.6,12,80.75,70.3,0,18,23,34,83,0,1009,21,10,259,16
24-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:35,07:44,00:09:00,02:07,10:30,09:51,-0:39:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
24-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,05:10,05:22,00:12:00,02:20,07:45,07:42,-0:03:00,Air Asia,7.4,4,86,89.1,0,18,23,34,83,0,1009,21,10,259,16
24-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,05:45,05:57,00:12:00,02:05,07:55,08:02,00:07:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
25-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,07:10,07:32,00:22:00,01:53,09:20,09:25,00:05:00,Vistara,9.2,3.6,81.8,89,0,24,6,29,69,0,998,30,10,195,5
25-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:05,07:08,00:03:00,01:54,09:20,09:01,-0:19:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
25-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,07:00,07:07,00:07:00,02:13,09:40,09:21,-0:19:00,Vistara,9.2,3.6,81.8,89,0,18,30,59,56,0,1008,28,10,273,26
25-07-2018,CCU,,,,DEL,7.99,7.3,9.1,B738,07:50,08:13,00:23:00,01:41,10:20,09:54,-0:26:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
25-07-2018,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,05:55,00:00:00,02:19,08:35,08:15,-0:20:00,Spicejet,6.8,13.1,93.9,74.7,0,18,30,59,56,0,1008,28,10,273,26
25-07-2018,BLR,,,,BOM,7.29,6.2,9,A20N,05:00,04:58,-0:02:00,01:15,06:50,06:12,-0:38:00,Indigo,7.9,39.7,90.9,87.4,0,18,30,59,56,0,1008,28,10,273,26
25-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,06:05,06:28,00:23:00,01:47,08:35,08:15,-0:20:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
25-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,05:05,05:12,00:07:00,01:52,07:10,07:04,-0:06:00,Indigo,7.9,39.7,90.9,87.4,0,24,6,29,69,0,998,30,10,195,5
25-07-2018,BLR,,,,BOM,7.29,6.2,9,A320,05:45,05:52,00:07:00,01:22,07:20,07:15,-0:05:00,Go Air,7.2,8.8,93.3,91.8,0,18,30,59,56,0,1008,28,10,273,26
25-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,05:40,06:03,00:23:00,01:56,07:55,07:58,00:03:00,Go Air,7.2,8.8,93.3,91.8,0,24,6,29,69,0,998,30,10,195,5
25-07-2018,BLR,,,,BOM,7.29,6.2,9,,06:45,07:01,00:16:00,01:29,08:35,08:30,-0:05:00,Air India,6.6,12,80.75,70.3,0,18,30,59,56,0,1008,28,10,273,26
25-07-2018,CCU,,,,DEL,7.99,7.3,9.1,,06:50,06:58,00:08:00,01:48,09:10,08:46,-0:24:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
25-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:18,00:13:00,01:54,09:10,09:13,00:03:00,Air India,6.6,12,80.75,70.3,0,24,6,29,69,0,998,30,10,195,5
25-07-2018,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:14,00:04:00,02:22,08:55,08:36,-0:19:00,Air India,6.6,12,80.75,70.3,0,18,30,59,56,0,1008,28,10,273,26
25-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:35,07:54,00:19:00,01:48,10:30,09:42,-0:48:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
25-07-2018,BLR,,,,DEL,7.99,7.3,9.1,A320,05:10,05:23,00:13:00,02:16,07:45,07:39,-0:06:00,Air Asia,7.4,4,86,89.1,0,18,30,59,56,0,1008,28,10,273,26
25-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,05:45,05:59,00:14:00,01:50,07:55,07:49,-0:06:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
26-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,05:05,05:12,00:07:00,01:50,07:10,07:02,-0:08:00,Indigo,7.9,39.7,90.9,87.4,0,24,5,36,68,0.4,998,30,9,81,3
26-07-2018,CCU,,,,DEL,7.99,7.3,9.1,A320,07:05,07:18,00:13:00,01:51,09:20,09:09,-0:11:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
26-07-2018,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,07:10,07:55,00:45:00,01:52,09:20,09:47,00:27:00,Vistara,9.2,3.6,81.8,89,0,24,5,36,68,0.4,998,30,9,81,3
